,Gender,Age,Debt,Married,Bank Customer,Education,Ethnicity,Years Employed,Prior Default,Employed,Credit Score,Driving License,Citizenship,Zip Code,Income,Approved,Gender_encoded,Married_encoded,Bank Customer_encoded,Education_encoded,Ethnicity_encoded,Prior Default_encoded,Employed_encoded,Driving License_encoded,Citizenship_encoded,Approved_encoded
277,1,-1.131155144780588,1.0536170188422351,1,1,1,1,-0.6155358720016211,1,1,-0.49388662129815225,0,0,0.9067091277767552,-0.19541333903198896,1,0,2,2,10,3,0,0,0,0,1
278,0,-0.5899839335342222,1.7571976000991476,1,1,12,3,-0.6648766866375322,1,1,-0.49388662129815225,0,0,0.0,-0.19541333903198896,1,1,2,2,5,2,0,0,0,0,1
279,0,-1.2932532298965045,-0.7887589889347936,0,0,2,0,-0.6394586912190325,0,1,-0.49388662129815225,0,1,0.09291875325088589,-0.19541333903198896,1,1,1,0,9,7,1,0,0,2,1
280,0,-0.877876886786969,-0.7807180680061432,1,1,6,1,-0.5901178765831214,1,1,-0.49388662129815225,0,0,0.5579418244085255,-0.15623023599131242,1,1,2,2,1,3,0,0,0,0,1
281,0,-0.6457051502928182,-0.8390147447388587,1,1,4,1,-0.6274972816103268,1,1,-0.49388662129815225,0,0,0.3254302888297057,-0.19522126499747583,1,1,2,2,2,3,0,0,0,0,1
282,0,-1.1733681877795246,-0.06005052977584876,0,0,6,0,-0.5901178765831214,1,1,-0.49388662129815225,0,1,-0.6046158534855736,-0.19541333903198896,1,1,1,0,1,7,0,0,0,2,1
283,1,-1.2721467083970361,-0.7053344343000454,0,0,1,0,-0.5901178765831214,1,0,-0.2881005290905888,0,0,-0.44185777858039965,-0.17659008364970316,1,0,1,0,10,7,0,1,0,0,1
284,0,-0.7022706279113932,1.5813024547849195,0,0,6,0,-0.6274972816103268,1,0,-0.08231443688302535,0,0,-1.0696389246432132,0.8709817005848548,1,1,1,0,1,7,0,1,0,0,1
285,0,-1.1809665355193335,1.0536170188422351,0,0,0,1,-0.6155358720016211,1,0,-0.2881005290905888,0,0,-0.37210431790675375,-0.19522126499747583,1,1,1,0,12,3,0,1,0,0,1
286,1,2.699475395150079e-15,-0.6550786784959802,0,0,12,3,-0.6648766866375322,1,0,-0.08231443688302535,1,0,0.09291875325088589,-0.17524556540811131,1,0,1,0,5,2,0,1,1,0,1
287,0,-0.1746075904246867,-0.8400198598549401,0,0,0,0,-0.5781564669744157,1,0,-0.2881005290905888,0,0,0.9067091277767552,0.34297017970828714,1,1,1,0,12,7,0,1,0,0,1
288,0,-1.0754339280219922,-0.873188658685623,1,1,6,0,-0.6155358720016211,1,0,-0.2881005290905888,0,0,0.09291875325088589,-0.19522126499747583,1,1,2,2,1,7,0,1,0,0,1
289,1,-0.8289097569082028,-0.6048229226919151,1,1,13,4,-0.6648766866375322,1,1,-0.49388662129815225,0,0,-0.13959278232793393,-0.19541333903198896,1,0,2,2,7,4,0,0,0,0,1
290,0,-0.7233771494108615,-0.8058459459081757,0,0,2,0,-0.5153590665287107,1,1,-0.49388662129815225,1,1,0.7904533599873453,-0.19541333903198896,1,1,1,0,9,7,0,0,1,2,1
291,1,-1.1244010579007584,1.0536170188422351,0,0,0,0,-0.365841446419889,1,0,-0.2881005290905888,0,0,-0.37210431790675375,-0.19522126499747583,1,0,1,0,12,7,0,1,0,0,1
292,0,-0.5190660212960085,-0.8480607807835905,0,0,0,0,-0.6155358720016211,1,0,-0.2881005290905888,0,0,0.5114395172927615,-0.11013246770816355,1,1,1,0,12,7,0,1,0,0,1
293,0,0.3530554470620198,-0.4711426122531018,0,0,0,0,-0.6274972816103268,1,0,-0.08231443688302535,0,0,0.2091745210402958,-0.19522126499747583,1,1,1,0,12,7,0,1,0,0,1
294,1,-1.3076056645161431,-0.8892705005429239,0,0,12,3,-0.6648766866375322,1,0,-0.2881005290905888,0,0,-0.13959278232793393,-0.1712120106833358,1,0,1,0,5,2,0,1,0,0,1
295,1,0.029703537690166204,-0.32841626576955674,0,0,12,3,0.2441904436241031,1,0,-0.08231443688302535,1,0,0.09291875325088589,-0.19464504289393647,1,0,1,0,5,2,0,1,1,0,1
296,0,3.174575241110937,0.8525939956259746,0,0,12,3,0.5312642742330406,1,0,-0.2881005290905888,0,0,-0.6627437373802785,-0.19426089482491024,1,1,1,0,5,2,0,1,0,0,1
297,0,0.11412962368803925,-0.45405565527971964,0,0,11,0,-0.14156501625665663,1,0,-0.08231443688302535,1,0,3.1155687157755434,-0.19541333903198896,1,1,1,0,0,7,0,1,1,0,1
298,0,-1.2864991430166748,-0.4037998994756545,0,0,11,0,-0.4660182518927995,1,0,-0.2881005290905888,0,0,-0.6046158534855736,-0.19137978430721342,1,1,1,0,0,7,0,1,0,0,1
299,0,-0.7934508007890959,1.4807909431767892,0,0,6,0,0.3324058394883078,1,0,-0.08231443688302535,1,0,-0.023337014538524024,-0.16218453106121913,1,1,1,0,1,7,0,1,1,0,1
300,1,2.1960769043955883,-0.5545671668878499,0,0,12,3,1.2788523747771483,1,0,-0.2881005290905888,0,0,-1.0696389246432132,-0.19349259868685775,1,0,1,0,5,2,0,1,0,0,1
301,0,-1.1244010579007584,-0.9234444144896883,0,0,7,0,-0.5901178765831214,1,1,-0.49388662129815225,1,1,0.5579418244085255,-0.19541333903198896,1,1,1,0,3,7,0,0,1,2,1
302,0,-0.6879181932917546,-0.7555901901041105,0,0,6,0,-0.5153590665287107,1,1,-0.49388662129815225,1,1,0.5579418244085255,-0.19541333903198896,1,1,1,0,1,7,0,0,1,2,1
303,1,-1.3211138382758025,-0.3786720215736219,0,0,1,0,-0.6394586912190325,1,1,-0.49388662129815225,0,0,-0.37210431790675375,-0.19541333903198896,1,0,1,0,10,7,0,0,0,0,1
304,1,-0.5756314989145837,1.7903663989298304,0,0,1,1,-0.21632382631106742,1,1,-0.49388662129815225,0,0,0.5579418244085255,-0.19522126499747583,1,0,1,0,10,3,0,0,0,0,1
305,0,1.4505945650343692,4.337328103079853,1,1,12,3,-0.6648766866375322,0,1,-0.49388662129815225,1,0,-1.0696389246432132,-0.19541333903198896,1,1,2,2,5,2,1,0,1,0,1
306,0,-0.6811641064119249,-0.4037998994756545,0,0,12,3,0.6807818943418621,1,1,-0.49388662129815225,0,0,-0.13959278232793393,-0.19061148816916093,1,1,1,0,5,2,0,0,0,0,1
307,0,-1.0965404495214603,1.1119136955749507,0,0,12,3,-0.5407770619472103,1,1,-0.49388662129815225,0,0,-0.6046158534855736,-0.19541333903198896,1,1,1,0,5,2,0,0,0,0,1
308,0,-0.3223532409209645,-0.697293513371395,0,0,5,1,-0.5901178765831214,1,1,-0.49388662129815225,1,1,-0.2558485501173438,-0.19541333903198896,1,1,1,0,8,3,0,0,1,2,1
309,1,0.015351103070527642,-0.3535441436715893,1,1,13,4,-0.6648766866375322,1,1,-0.49388662129815225,0,0,-0.13959278232793393,-0.19157185834172655,1,0,2,2,7,4,0,0,0,0,1
310,1,-0.568877412034754,-0.052009608847198324,0,0,0,0,-0.365841446419889,1,1,-0.49388662129815225,1,0,1.0229648955661652,-0.19426089482491024,1,0,1,0,12,7,0,0,1,0,1
311,0,-1.0610814934023536,-0.6048229226919151,1,1,6,0,0.03337059927066462,1,1,-0.49388662129815225,1,0,-0.4186066250225177,-0.19426089482491024,1,1,2,2,1,7,0,0,1,0,1
312,1,-1.2864991430166748,-0.9143983784449565,0,0,11,0,-0.6274972816103268,1,1,-0.49388662129815225,0,0,0.09291875325088589,-0.19522126499747583,1,0,1,0,0,7,0,0,0,0,1
313,1,-1.0965404495214603,1.0536170188422351,0,0,7,0,-0.5407770619472103,1,1,-0.49388662129815225,0,0,-0.6046158534855736,-0.1873462295824379,1,0,1,0,3,7,0,0,0,0,1
314,0,-1.2932532298965045,-0.9566132133203712,1,1,11,0,-0.5901178765831214,1,1,-0.49388662129815225,0,0,-0.7208716212749835,-0.19541333903198896,1,1,2,2,0,7,0,0,0,0,1
315,0,-0.7233771494108615,-0.8058459459081757,0,0,2,0,-0.5153590665287107,0,1,-0.49388662129815225,1,1,0.7904533599873453,-0.19541333903198896,1,1,1,0,9,7,1,0,1,2,1
316,0,-0.877876886786969,-0.906357457516306,1,1,6,1,-0.5901178765831214,1,1,-0.49388662129815225,0,0,0.5579418244085255,-0.15623023599131242,1,1,2,2,1,3,0,0,0,0,1
317,0,-1.1877206223991632,3.465893297437363,2,2,12,6,-0.6648766866375322,1,1,-0.49388662129815225,1,2,1.5461158506185095,19.01199011228004,0,1,0,1,5,6,0,0,1,1,0
318,0,-1.0467290587827152,-0.9566132133203712,1,1,2,2,-0.6648766866375322,1,1,-0.49388662129815225,1,1,1.8367552700920342,-0.19522126499747583,0,1,2,2,9,0,0,0,1,2,0
319,0,0.43748153305989285,-0.9314853354183387,1,1,6,0,-0.21632382631106742,1,1,-0.49388662129815225,1,0,0.27892798171394173,-0.17370897313200637,0,1,2,2,1,7,0,0,1,0,0
320,0,-0.8711227999071393,-0.6550786784959802,0,0,0,0,-0.21632382631106742,1,1,-0.49388662129815225,0,0,-0.19772066622263887,-0.19387674675588398,0,1,1,0,12,7,0,0,0,0,0
321,1,-1.138753492520397,-0.8812295796142735,2,2,4,3,2.3254757155388996,1,1,-0.49388662129815225,1,1,0.6741975921979354,-0.19541333903198896,0,0,0,1,2,2,0,0,1,2,0
322,1,0.17744918818644403,-0.8812295796142735,0,0,4,0,-0.552738471555916,1,1,-0.49388662129815225,0,0,0.6741975921979354,-0.18696208151341165,0,0,1,0,2,7,0,0,0,0,0
323,0,1.4362421304147308,-0.9154034935610378,1,1,5,0,-0.5901178765831214,0,0,1.7697603929850454,0,0,1.139220663355575,0.3293329232578556,0,1,2,2,8,7,1,1,0,0,0
324,0,0.17744918818644403,-0.7053344343000454,0,0,0,0,-0.3165006317839779,1,1,-0.49388662129815225,0,0,-0.37210431790675375,-0.19541333903198896,1,1,1,0,12,7,0,0,0,0,1
325,1,-0.1746075904246867,-0.7385032331307284,1,1,8,0,-0.365841446419889,1,1,-0.49388662129815225,0,0,0.5579418244085255,-0.1929163765833184,1,0,2,2,13,7,0,0,0,0,1
326,0,-0.11804211280611161,-0.7385032331307284,1,1,6,0,-0.6529152770288265,1,1,-0.49388662129815225,0,0,-0.08146489843322897,-0.16103208685414042,1,1,2,2,1,7,0,0,0,0,1
327,0,0.7819399639312147,-0.253032632063459,0,0,9,2,-0.5153590665287107,1,1,-0.49388662129815225,0,1,5.673195607142561,-0.19541333903198896,1,1,1,0,6,0,0,0,0,2,1
328,0,0.27538344794397646,-0.45405565527971964,1,1,0,0,0.23222903401539735,1,1,-0.49388662129815225,0,1,0.09291875325088589,-0.19541333903198896,1,1,2,2,12,7,0,0,0,2,1
329,0,2.699475395150079e-15,-0.15252112045532865,1,1,9,0,-0.6394586912190325,1,1,-0.49388662129815225,1,0,1.3194171034291604,-0.19541333903198896,1,1,2,2,6,7,0,0,1,0,1
330,0,-0.9411964512853738,-0.9566132133203712,1,1,8,5,-0.6648766866375322,1,1,-0.49388662129815225,0,2,0.0,-0.19541333903198896,1,1,2,2,13,8,0,0,0,1,1
331,1,0.1419902320673372,-0.45405565527971964,1,1,6,0,0.08271141390657576,1,1,-0.49388662129815225,1,0,-1.0696389246432132,-0.1950291909629627,1,0,2,2,1,7,0,0,1,0,1
332,0,0.21206388344557167,-0.45405565527971964,0,0,6,0,-0.365841446419889,1,1,-0.49388662129815225,0,0,1.6042437345132146,-0.19234015447977904,1,1,1,0,1,7,0,0,0,0,1
333,1,-0.5334184559156471,1.5561745768828867,0,0,7,0,-0.365841446419889,1,1,-0.49388662129815225,1,0,-0.023337014538524024,0.008569285620944767,1,0,1,0,3,7,0,0,1,0,1
334,0,0.26862936106414675,-0.45405565527971964,0,0,4,2,-0.5153590665287107,1,1,-0.49388662129815225,0,0,0.9532114348925191,-0.19541333903198896,1,1,1,0,2,0,0,0,0,0,1
335,0,-0.3291073278007942,-0.8058459459081757,0,0,1,1,-0.6155358720016211,1,1,-0.49388662129815225,1,0,0.2091745210402958,-0.14720275636919578,1,1,1,0,10,3,0,0,1,0,1
336,0,1.3307095229173895,0.350036437585323,0,0,6,0,-0.365841446419889,1,1,-0.49388662129815225,1,0,-1.0696389246432132,-0.15162045916299752,1,1,1,0,1,7,0,0,1,0,1
337,1,0.27538344794397646,-0.7053344343000454,1,1,9,1,-0.5153590665287107,1,1,-0.49388662129815225,1,0,-0.13959278232793393,-0.19541333903198896,1,0,2,2,6,3,0,0,1,0,1
338,1,0.1419902320673372,-0.3535441436715893,1,1,11,0,-0.06680620620224584,1,1,-0.49388662129815225,0,0,-0.023337014538524024,-0.19541333903198896,1,0,2,2,0,7,0,0,0,0,1
339,0,-0.3012467194214963,-0.3535441436715893,0,0,0,0,-0.44060025647429985,1,1,-0.49388662129815225,1,0,0.6741975921979354,-0.18254437871960988,1,1,1,0,12,7,0,0,1,0,1
340,1,0.6341943134349369,-0.15252112045532865,0,0,6,0,0.23222903401539735,1,1,-0.49388662129815225,0,0,1.7204995023026244,-0.19541333903198896,1,0,1,0,1,7,0,0,0,0,1
341,0,0.9440380490471311,-0.1354341634819465,0,0,11,0,-0.6529152770288265,1,1,-0.49388662129815225,0,0,-0.44185777858039965,-0.17620593558067693,1,1,1,0,0,7,0,0,0,0,1
342,0,-0.392426892299199,-0.5043114110837847,0,0,9,2,-0.5153590665287107,1,1,-0.49388662129815225,1,0,2.6505456446179037,0.5728827990204921,1,1,1,0,6,0,0,0,1,0,1
343,0,0.18420327506627374,-0.4037998994756545,0,0,9,2,-0.6648766866375322,1,1,-0.49388662129815225,0,0,-0.023337014538524024,-0.19541333903198896,1,1,1,0,6,0,0,0,0,0,1
344,0,0.6206861396752775,-0.6048229226919151,0,0,5,0,-0.5153590665287107,1,1,-0.49388662129815225,1,0,0.6741975921979354,-0.1950291909629627,1,1,1,0,8,7,0,0,1,0,1
345,0,2.632559769004592,0.4505479491934533,0,0,10,5,-0.6648766866375322,1,1,-0.49388662129815225,0,0,-1.0696389246432132,-0.1931084506178315,1,1,1,0,4,8,0,0,0,0,1
346,0,0.05756414606946416,-0.6550786784959802,0,0,6,0,-0.5901178765831214,1,1,-0.49388662129815225,1,0,1.092718356239811,-0.1719803068213883,1,1,1,0,1,7,0,0,1,0,1
347,0,-0.40677932691883756,-0.052009608847198324,1,1,6,2,0.08271141390657576,1,1,-0.49388662129815225,0,0,0.09291875325088589,0.03699624272888657,1,1,2,2,1,0,0,0,0,0,1
348,0,2.6815268988833583,-0.8480607807835905,0,0,6,0,-0.48994107111021096,0,0,0.12347165532453808,1,0,-0.023337014538524024,-0.19541333903198896,1,1,1,0,1,7,1,1,1,0,1
349,0,-0.3155991540411348,-0.6550786784959802,0,0,0,0,0.007952603852164964,1,0,-0.2881005290905888,1,0,-0.4883600856961636,-0.1948371169284496,1,1,1,0,12,7,0,1,1,0,1
350,1,-0.4557464567976038,-0.5545671668878499,0,0,13,4,-0.6648766866375322,1,1,-0.49388662129815225,1,0,0.5346906708506435,-0.19522126499747583,1,0,1,0,7,4,0,0,1,0,1
351,0,-0.7934508007890959,-0.8390147447388587,1,1,12,3,-0.6648766866375322,1,1,-0.49388662129815225,0,0,-0.4883600856961636,-0.19541333903198896,1,1,2,2,5,2,0,0,0,0,1
352,0,-0.765590192409798,1.355151553666626,1,1,2,0,-0.21632382631106742,1,1,-0.49388662129815225,1,0,-1.0696389246432132,0.5728827990204921,1,1,2,2,9,7,0,0,1,0,1
353,0,-0.0690749829273454,-0.6379917215225981,0,0,7,0,-0.48994107111021096,1,1,-0.49388662129815225,1,1,-1.0696389246432132,-0.19541333903198896,1,1,1,0,3,7,0,0,1,2,1
354,0,0.43072744618006314,-0.5545671668878499,0,0,9,0,-0.5901178765831214,1,1,-0.49388662129815225,1,0,0.2149873094297663,-0.19541333903198896,1,1,1,0,6,7,0,0,1,0,1
355,1,-1.3143597513959728,-0.9234444144896883,0,0,11,0,-0.365841446419889,1,0,-0.08231443688302535,1,0,0.7904533599873453,-0.19522126499747583,1,0,1,0,0,7,0,1,1,0,1
356,0,0.8106448331704919,-0.6882474773266632,0,0,7,0,-0.6155358720016211,1,1,-0.49388662129815225,0,0,-0.09309047521216997,-0.19541333903198896,1,1,1,0,3,7,0,0,0,0,1
357,1,-1.0188684504034171,-0.9234444144896883,0,0,1,0,-0.6529152770288265,1,1,-0.49388662129815225,1,0,1.139220663355575,-0.19541333903198896,1,0,1,0,10,7,0,0,1,0,1
358,0,0.07191658068910273,-0.3535441436715893,0,0,7,0,-0.6155358720016211,1,1,-0.49388662129815225,1,0,-0.37210431790675375,-0.19541333903198896,1,1,1,0,3,7,0,0,1,0,1
359,1,0.43748153305989285,-0.0097947739717836,0,0,12,3,-0.6648766866375322,1,1,-0.49388662129815225,0,0,-0.13959278232793393,-0.19541333903198896,1,0,1,0,5,2,0,0,0,0,1
360,1,-0.11128802592628192,0.14901341436906232,0,0,5,0,0.9798171345595054,1,1,-0.49388662129815225,1,1,-0.4883600856961636,-0.19541333903198896,1,0,1,0,8,7,0,0,1,2,1
361,0,-0.7166230625310318,-0.45405565527971964,0,0,12,3,-0.6394586912190325,1,1,-0.49388662129815225,1,0,-0.4883600856961636,0.6128341981992211,1,1,1,0,5,2,0,0,1,0,1
362,0,-0.40002524003900786,-0.8480607807835905,0,0,5,3,-0.6648766866375322,1,1,-0.49388662129815225,0,0,-0.4883600856961636,-0.19541333903198896,1,1,1,0,8,2,0,0,0,0,1
363,0,-1.2366877522779294,-0.8892705005429239,1,1,5,0,-0.5781564669744157,1,1,-0.49388662129815225,0,1,0.09291875325088589,-0.19541333903198896,1,1,2,2,8,7,0,0,0,2,1
364,0,-0.6034921072938816,-0.5545671668878499,0,0,10,7,-0.6155358720016211,1,0,-0.08231443688302535,0,0,0.7904533599873453,0.05428290583506739,1,1,1,0,4,1,0,1,0,0,1
365,0,0.9507921359269608,-0.7053344343000454,0,0,2,0,3.484237271382267,1,0,-0.2881005290905888,1,0,0.9764625884504011,-0.17390104716651947,1,1,1,0,9,7,0,1,1,0,1
366,1,-0.7444836709103297,0.28269372480787563,0,0,11,0,-0.6155358720016211,1,1,-0.49388662129815225,0,0,0.2091745210402958,-0.003339304518868689,1,0,1,0,0,7,0,0,0,0,1
367,0,0.662899182674214,-0.6128638436205656,1,1,2,0,-0.6155358720016211,1,1,-0.49388662129815225,0,1,1.2554764311449849,-0.19541333903198896,1,1,2,2,9,7,0,0,0,2,1
368,1,-0.6744100195320952,1.355151553666626,1,1,5,1,0.23222903401539735,1,1,-0.49388662129815225,1,0,-0.9533831568538033,-0.19234015447977904,1,0,2,2,8,3,0,0,1,0,1
369,0,-0.8567703652875007,-0.8058459459081757,1,1,3,8,-0.44060025647429985,1,1,-0.49388662129815225,1,0,-0.3023508572331078,-0.1950291909629627,1,1,2,2,11,5,0,0,1,0,1
370,0,0.12088371056786894,-0.45405565527971964,1,1,0,0,1.42836999488597,1,1,-0.49388662129815225,1,0,0.5579418244085255,-0.19541333903198896,1,1,2,2,12,7,0,0,1,0,1
371,0,-0.4422382830379444,1.6566860884910173,0,0,10,7,-0.6648766866375322,1,1,-0.49388662129815225,1,0,-0.2558485501173438,0.01778883927757454,1,1,1,0,4,1,0,0,1,0,1
372,1,1.1339967425423454,-0.03492265187381618,0,0,5,1,-0.365841446419889,1,1,-0.49388662129815225,1,1,0.3254302888297057,-0.19541333903198896,1,0,1,0,8,3,0,0,1,2,1
373,0,-0.4489923699177741,-0.6470377575673298,0,0,0,0,-0.6274972816103268,1,1,-0.49388662129815225,0,0,-0.4883600856961636,-0.19541333903198896,1,1,1,0,12,7,0,0,0,0,1
374,0,-0.2868942848018577,-0.8390147447388587,0,0,11,0,-0.6529152770288265,1,1,-0.49388662129815225,0,0,0.4416860566191156,-0.0025710083808162076,1,1,1,0,0,7,0,0,0,0,1
375,1,-0.9065817560262461,-0.8561017017122409,1,1,10,7,-0.365841446419889,1,1,-0.49388662129815225,0,0,0.4416860566191156,-0.19541333903198896,1,0,2,2,4,1,0,0,0,0,1
376,0,-0.24468124180292117,1.9582206233154082,0,0,7,0,-0.6274972816103268,1,1,-0.49388662129815225,0,0,-1.0696389246432132,-0.14048016516123654,1,1,1,0,3,7,0,0,0,0,1
377,0,-0.9200899297859055,-0.7887589889347936,1,1,6,0,-0.06680620620224584,1,1,-0.49388662129815225,1,1,0.3254302888297057,-0.19541333903198896,1,1,2,2,1,7,0,0,1,2,1
378,0,0.24076875268484882,-0.6882474773266632,0,0,9,2,-0.6274972816103268,1,1,-0.49388662129815225,1,0,1.4879879667238047,0.6689198162770522,1,1,1,0,6,0,0,0,1,0,1
379,0,0.16985084044663518,-0.906357457516306,0,0,9,2,0.5312642742330406,1,1,-0.49388662129815225,1,1,1.371732198934395,-0.19541333903198896,1,1,1,0,6,0,0,0,1,2,1
380,0,0.9794970051662379,0.048501902760932,0,0,9,2,0.007952603852164964,1,1,-0.49388662129815225,1,0,-0.25003576172787334,-0.19541333903198896,1,1,1,0,6,0,0,0,1,0,1
381,1,-0.7512377577901594,0.4505479491934533,0,0,6,0,-0.6155358720016211,1,1,-0.49388662129815225,0,0,-0.13959278232793393,-0.19541333903198896,1,0,1,0,1,7,0,0,0,0,1
382,1,-0.6110904550336904,-0.45405565527971964,1,1,9,2,0.6807818943418621,1,1,-0.49388662129815225,0,0,0.09291875325088589,-0.1078275792940061,1,0,2,2,6,0,0,0,0,0,1
383,1,2.1327573398971835,-0.10226536465126349,1,1,12,3,0.8302995144506837,1,1,-0.49388662129815225,1,0,-1.0696389246432132,-0.19464504289393647,1,0,2,2,5,2,0,0,1,0,1
384,0,-0.8010491485289049,1.347110632737976,0,0,5,0,-0.19090583089256777,1,1,-0.49388662129815225,1,0,-0.4883600856961636,0.037380390797912805,1,1,1,0,8,7,0,0,1,0,1
385,0,0.205309796565742,0.14901341436906232,1,1,6,0,-0.21632382631106742,1,1,-0.49388662129815225,1,0,-0.7208716212749835,-0.19541333903198896,1,1,2,2,1,7,0,0,1,0,1
386,0,-0.7588361055299683,-0.6550786784959802,1,1,11,0,-0.5033976569200049,1,1,-0.49388662129815225,1,0,-0.37210431790675375,-0.18254437871960988,1,1,2,2,0,7,0,0,1,0,1
387,0,-0.877876886786969,-0.9566132133203712,0,0,6,0,-0.5153590665287107,1,1,-0.49388662129815225,1,1,-1.0696389246432132,-0.19541333903198896,1,1,1,0,1,7,0,0,1,2,1
388,0,-0.41353341379866726,1.9753075802887907,0,0,9,2,-0.6648766866375322,1,1,-0.49388662129815225,1,0,-0.034962591317465014,-0.19541333903198896,1,1,1,0,6,0,0,0,1,0,1
389,0,-0.7301312362906912,-0.9224392993736069,0,0,2,0,-0.6394586912190325,1,1,-0.49388662129815225,0,1,-1.0696389246432132,-0.19541333903198896,1,1,1,0,9,7,0,0,0,2,1
390,0,-1.3844334027742073,0.4505479491934533,0,0,10,0,-0.365841446419889,1,1,-0.49388662129815225,0,0,2.418034109039084,-0.19541333903198896,1,1,1,0,4,7,0,0,0,0,1
391,0,0.7051122256731506,0.048501902760932,0,0,9,2,-0.6020792861918272,1,1,-0.49388662129815225,0,0,2.127394689565559,-0.19541333903198896,1,1,1,0,6,0,0,0,0,0,1
392,0,-0.3502138493002625,1.5561745768828867,0,0,11,2,-0.5901178765831214,1,1,-0.49388662129815225,1,0,3.1155687157755434,-0.19541333903198896,1,1,1,0,0,0,0,0,1,0,1
393,0,-0.5756314989145837,-0.8480607807835905,0,0,2,0,-0.365841446419889,1,1,-0.49388662129815225,1,0,-0.37210431790675375,-0.19522126499747583,1,1,1,0,9,7,0,0,1,0,1
394,0,0.8106448331704919,-0.7053344343000454,1,1,0,0,-0.5901178765831214,1,1,-0.49388662129815225,0,0,-1.0696389246432132,-0.1579589023019305,1,1,2,2,12,7,0,0,0,0,1
395,1,0.12763779744769865,-0.6299508005939477,0,0,7,0,-0.5033976569200049,1,1,-0.49388662129815225,1,0,-1.0696389246432132,-0.19541333903198896,1,0,1,0,3,7,0,0,1,0,1
396,0,-0.14674698204538875,-0.5465262459591995,1,1,8,1,-0.6529152770288265,1,1,-0.49388662129815225,0,0,-0.32560201079098977,-0.19522126499747583,1,1,2,2,13,3,0,0,0,0,1
397,1,-0.6744100195320952,-0.8390147447388587,1,1,12,3,-0.6274972816103268,1,1,-0.49388662129815225,0,0,-0.37210431790675375,-0.1787028980293475,1,0,2,2,5,2,0,0,0,0,1
398,0,-0.4557464567976038,1.5561745768828867,1,1,5,1,-0.2910826363654782,1,1,-0.49388662129815225,1,0,-1.0696389246432132,-0.1921480804452659,1,1,2,2,8,3,0,0,1,0,1
399,0,-0.04796846142787714,-0.5374802099144678,0,0,6,0,-0.6394586912190325,1,1,-0.49388662129815225,0,0,0.6741975921979354,-0.19541333903198896,1,1,1,0,1,7,0,0,0,0,1
400,0,-0.9133358429060758,0.06558885973431415,1,1,13,0,-0.5781564669744157,1,1,-0.49388662129815225,0,0,-0.2558485501173438,-0.16007171668157483,1,1,2,2,7,7,0,0,0,0,1
401,0,-0.2235747203034529,-0.8812295796142735,0,0,6,0,-0.5781564669744157,1,1,-0.49388662129815225,0,0,0.2091745210402958,-0.1685229742001521,1,1,1,0,1,7,0,0,0,0,1
402,1,1.7182252576476271,0.350036437585323,0,0,9,2,0.257647029433897,1,1,-0.49388662129815225,1,0,-0.645305372211867,-0.19541333903198896,1,0,1,0,6,0,0,0,1,0,1
403,1,-0.7512377577901594,-0.8892705005429239,0,0,1,0,-0.44060025647429985,1,1,-0.49388662129815225,0,1,-0.13959278232793393,-0.19541333903198896,1,0,1,0,10,7,0,0,0,2,1
404,0,0.205309796565742,0.06558885973431415,1,1,9,2,-0.3404234510013894,1,1,-0.49388662129815225,1,0,1.7204995023026244,-0.19541333903198896,1,1,2,2,6,0,0,0,1,0,1
405,1,3.202435849490235,0.24952492597719264,0,0,12,3,-0.6648766866375322,1,1,-0.49388662129815225,0,1,-1.0696389246432132,-0.19541333903198896,1,0,1,0,5,2,0,0,0,2,1
406,1,0.7397269209322782,0.6766988503117465,1,1,5,0,-0.6155358720016211,1,0,-0.08231443688302535,0,0,0.0,-0.19195600641075278,1,0,2,2,8,7,0,1,0,0,1
407,1,-1.0121143635235874,-0.8229329028815578,1,1,6,0,-0.365841446419889,1,0,-0.2881005290905888,0,0,10.555937854297778,-0.1950291909629627,1,0,2,2,1,7,0,1,0,0,1
408,0,-1.3143597513959728,-0.32841626576955674,0,0,0,0,-0.6394586912190325,1,0,-0.2881005290905888,0,0,-1.0696389246432132,-0.19426089482491024,1,1,1,0,12,7,0,1,0,0,1
409,0,-1.22317957851827,-0.906357457516306,0,0,1,0,-0.5646998811646218,1,0,0.3292577475321015,0,0,-0.13959278232793393,-0.19387674675588398,1,1,1,0,10,7,0,1,0,0,1
410,0,-0.02686193992840888,-0.38671294250227234,0,0,12,3,-0.6648766866375322,1,0,0.535043839739665,0,0,-0.046588168096406,-0.1673705299930734,1,1,1,0,5,2,0,1,0,0,1
411,0,-0.5401725427954768,-0.3535441436715893,0,0,6,0,-0.2910826363654782,1,0,-0.2881005290905888,0,0,-1.0696389246432132,-0.19118771027270032,1,1,1,0,1,7,0,1,0,0,1
412,1,-0.7512377577901594,-0.7978050249795253,0,0,9,0,-0.6394586912190325,1,1,-0.49388662129815225,0,0,-0.23259739655946185,-0.19541333903198896,1,0,1,0,6,7,0,0,0,0,1
413,0,0.7608334424317464,-0.6550786784959802,0,0,9,2,-0.6648766866375322,1,1,-0.49388662129815225,0,1,0.6741975921979354,-0.19541333903198896,1,1,1,0,6,0,0,0,0,2,1
414,0,-0.7866967139092662,-0.8641426226408914,0,0,5,0,-0.6274972816103268,1,1,-0.49388662129815225,1,0,0.5579418244085255,-0.18484926713376734,1,1,1,0,8,7,0,0,1,0,1
